Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
MSan2 / LMF1,Q8N122,Q8N122,-0.267190408,0.267190408,2.26E-11,4.51E-12,234,Q8N122,RPTOR,Regulatory-associated protein of mTOR,RPTOR_HUMAN,25,-16.90638132,0.830936187,MSan2,LMF1,"nucleoplasm,cytoplasm,lysosome,lysosomal membrane,cytosol,cytoplasmic stress granule,dendrite,TORC1 complex,neuronal cell body","RNA polymerase III type 1 promoter DNA binding,RNA polymerase III type 2 promoter DNA binding,RNA polymerase III type 3 promoter DNA binding,TFIIIC-class transcription factor binding,protein binding,protein kinase binding,protein serine/threonine kinase inhibitor activity,protein kinase activator activity,protein binding, bridging,protein complex binding,14-3-3 protein binding","positive regulation of endothelial cell proliferation,cell cycle arrest,regulation of cell size,cellular response to starvation,regulation of autophagy,positive regulation of peptidyl-threonine phosphorylation,cell growth,macroautophagy,positive regulation of cell growth,cellular response to nutrient levels,TOR signaling,positive regulation of TOR signaling,activation of protein kinase activity,positive regulation of peptidyl-serine phosphorylation,TORC1 signaling,positive regulation of transcription from RNA polymerase III promoter,cellular response to amino acid stimulus,negative regulation of protein serine/threonine kinase activity,positive regulation of protein serine/threonine kinase activity,regulation of cellular response to heat,positive regulation of G1/S transition of mitotic cell cycle"
MSan2 / LMF1,Q9BV20,Q9BV20,1.086194039,1.086194039,2.32E-11,4.61E-12,162,Q9BV20,MRI1,Methylthioribose-1-phosphate isomerase,MTNA_HUMAN,15,112.3131954,2.123131954,MSan2,LMF1,"fibrillar center,nucleoplasm,cytosol,cell projection","identical protein binding,S-methyl-5-thioribose-1-phosphate isomerase activity",L-methionine biosynthetic process from methylthioadenosine
MSan2 / LMF1,Q9UHG3,Q9UHG3,0.015946629,0.015946629,2.35E-11,4.67E-12,432,Q9UHG3,PCYOX1,Prenylcysteine oxidase 1,PCYOX_HUMAN,21,1.111467525,1.011114675,MSan2,LMF1,"lysosome,vacuolar membrane,plasma membrane,very-low-density lipoprotein particle,extracellular exosome","prenylcysteine oxidase activity,chloride-transporting ATPase activity","prenylated protein catabolic process,prenylcysteine catabolic process,prenylcysteine metabolic process,oxidation-reduction process,Requires Ontology,chloride transmembrane transport"
MSan2 / LMF1,O43852,O43852,1.198182371,1.198182371,2.44E-11,4.85E-12,702,O43852,CALU,Calumenin,CALU_HUMAN,34,129.4504078,2.294504078,MSan2,LMF1,"extracellular region,endoplasmic reticulum,endoplasmic reticulum membrane,Golgi apparatus,membrane,sarcoplasmic reticulum lumen,melanosome","calcium ion binding,protein binding",biological_process
MSan2 / LMF1,Q7KYR7,Q7KYR7,-1.805062492,1.805062492,2.49E-11,4.95E-12,36,Q7KYR7,BTN2A1,Butyrophilin subfamily 2 member A1,BT2A1_HUMAN,6,-71.38313557,0.286168644,MSan2,LMF1,"plasma membrane,integral component of plasma membrane,extracellular exosome",molecular_function,lipid metabolic process
MSan2 / LMF1,O60884,O60884,-0.279128559,0.279128559,2.50E-11,4.98E-12,306,O60884,DNAJA2,DnaJ homolog subfamily A member 2,DNJA2_HUMAN,20,-17.59113533,0.824088647,MSan2,LMF1,"cytosol,membrane,extracellular exosome","ATPase activator activity,protein binding,ATP binding,heat shock protein binding,metal ion binding,unfolded protein binding,chaperone binding","positive regulation of cell proliferation,response to heat,positive regulation of ATPase activity,protein refolding"
MSan2 / LMF1,Q9H3Z4,Q9H3Z4,-0.300503766,0.300503766,2.50E-11,4.98E-12,108,Q9H3Z4,DNAJC5,DnaJ homolog subfamily C member 5,DNJC5_HUMAN,7,-18.80311795,0.81196882,MSan2,LMF1,"mitochondrion,lysosomal membrane,plasma membrane,synaptic vesicle,membrane,azurophil granule membrane,specific granule membrane,melanosome,terminal bouton,clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane,extracellular exosome","glycoprotein binding,ATP-dependent protein binding","exocytosis,neurotransmitter secretion,synaptic vesicle exocytosis,neutrophil degranulation,negative regulation of neuron apoptotic process,regulated exocytosis"
MSan2 / LMF1,O15397,O15397,-1.035360884,1.035360884,2.66E-11,5.28E-12,216,O15397,IPO8,Importin-8,IPO8_HUMAN,21,-51.21061795,0.48789382,MSan2,LMF1,"nucleoplasm,cytosol","protein binding,Ran GTPase binding","intracellular protein transport,signal transduction,gene silencing by RNA"
MSan2 / LMF1,Q9UJJ9,Q9UJJ9,2.421308484,2.421308484,2.67E-11,5.30E-12,54,Q9UJJ9,GNPTG,N-acetylglucosamine-1-phosphotransferase subunit gamma,GNPTG_HUMAN,6,435.6566273,5.356566273,MSan2,LMF1,"Golgi membrane,Golgi apparatus,extracellular exosome","UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity,protein homodimerization activity","N-glycan processing to lysosome,carbohydrate phosphorylation"
MSan2 / LMF1,Q712K3,Q712K3,-1.048721897,1.048721897,2.70E-11,5.37E-12,72,Q712K3,UBE2R2,Ubiquitin-conjugating enzyme E2 R2,UB2R2_HUMAN,4,-51.66037779,0.483396222,MSan2,LMF1,"cytoplasm,cytosol","ubiquitin-protein transferase activity,protein binding,ATP binding,ubiquitin protein ligase binding,ubiquitin protein ligase activity,ubiquitin conjugating enzyme activity","protein monoubiquitination,protein ubiquitination,proteasome-mediated ubiquitin-dependent protein catabolic process,protein K48-linked ubiquitination"
MSan2 / LMF1,Q15139,Q15139,-0.760296694,0.760296694,2.71E-11,5.38E-12,126,Q15139,PRKD1,Serine/threonine-protein kinase D1,KPCD1_HUMAN,15,-40.96250938,0.590374906,MSan2,LMF1,"autophagosome membrane,Golgi apparatus,trans-Golgi network,cytosol,plasma membrane,integral component of plasma membrane","protein serine/threonine kinase activity,protein kinase C activity,protein binding,ATP binding,kinase activity,identical protein binding,metal ion binding","angiogenesis,positive regulation of endothelial cell proliferation,protein phosphorylation,apoptotic process,inflammatory response,Golgi organization,signal transduction,integrin-mediated signaling pathway,Ras protein signal transduction,cell proliferation,positive regulation of autophagy,positive regulation of endothelial cell migration,regulation of keratinocyte proliferation,positive regulation of neuron projection development,peptidyl-serine phosphorylation,peptidyl-threonine phosphorylation,sphingolipid biosynthetic process,regulation of protein stability,positive regulation of CREB transcription factor activity,positive regulation of peptidyl-serine phosphorylation,cellular response to amino acid starvation,cellular response to oxidative stress,intracellular signal transduction,cellular response to vascular endothelial growth factor stimulus,positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway,positive regulation of I-kappaB kinase/NF-kappaB signaling,positive regulation of blood vessel endothelial cell migration,positive regulation of phosphatidylinositol 3-kinase activity,innate immune response,positive regulation of osteoblast differentiation,positive regulation of angiogenesis,negative regulation of endocytosis,positive regulation of transcription from RNA polymerase II promoter,protein autophosphorylation,vascular endothelial growth factor receptor signaling pathway,Golgi vesicle transport,positive regulation of NF-kappaB transcription factor activity,negative regulation of cell death,cellular response to hydroperoxide,protein kinase D signaling,positive regulation of histone deacetylase activity,positive regulation of endothelial cell chemotaxis,regulation of integrin-mediated signaling pathway"
MSan2 / LMF1,Q9NR77,Q9NR77,-2.3865567,2.3865567,2.73E-11,5.42E-12,36,Q9NR77,PXMP2,Peroxisomal membrane protein 2,PXMP2_HUMAN,3,-80.87617121,0.191238288,MSan2,LMF1,"cytoplasm,peroxisomal membrane,membrane,integral component of membrane,protein complex",protein binding,biological_process
MSan2 / LMF1,P98194,P98194,-0.526511949,0.526511949,2.77E-11,5.49E-12,162,P98194,ATP2C1,Calcium-transporting ATPase type 2C member 1,AT2C1_HUMAN,14,-30.57688281,0.694231172,MSan2,LMF1,"Golgi membrane,Golgi apparatus,trans-Golgi network,membrane,integral component of membrane","signal transducer activity,calcium-transporting ATPase activity,ATP binding,metal ion binding","calcium ion transport,cellular calcium ion homeostasis,signal transduction,epidermis development,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,actin cytoskeleton reorganization,Golgi calcium ion homeostasis,Golgi calcium ion transport,ion transmembrane transport,positive regulation of I-kappaB kinase/NF-kappaB signaling,calcium ion transmembrane transport,Requires Ontology"
MSan2 / LMF1,O15027,O15027,0.351904468,0.351904468,2.92E-11,5.80E-12,558,O15027,SEC16A,Protein transport protein Sec16A,SC16A_HUMAN,57,27.62442563,1.276244256,MSan2,LMF1,"Golgi membrane,endoplasmic reticulum,endoplasmic reticulum membrane,Golgi apparatus,cytosol",protein binding,"endoplasmic reticulum organization,protein transport,substantia nigra development,COPII vesicle coating"
MSan2 / LMF1,Q9H4M9,Q9H4M9,-0.360525729,0.360525729,2.98E-11,5.90E-12,504,Q9H4M9,EHD1,EH domain-containing protein 1,EHD1_HUMAN,25,-22.11193023,0.778880698,MSan2,LMF1,"lipid particle,plasma membrane,endosome membrane,membrane,ciliary pocket membrane,platelet dense tubular network membrane,early endosome membrane,recycling endosome membrane,extracellular exosome","calcium ion binding,protein binding,ATP binding,GTP binding,Rab GTPase binding,cadherin binding","intracellular protein transport,endocytosis,blood coagulation,positive regulation of cholesterol storage,neuron projection development,endocytic recycling,low-density lipoprotein particle clearance,cholesterol homeostasis,protein homooligomerization,cilium morphogenesis,protein localization to cilium,positive regulation of myoblast fusion,cellular response to nerve growth factor stimulus,positive regulation of endocytic recycling"
MSan2 / LMF1,P06746,P06746,-0.687623262,0.687623262,3.00E-11,5.95E-12,108,P06746,POLB,DNA polymerase beta,DPOLB_HUMAN,11,-37.91241431,0.620875857,MSan2,LMF1,"nucleus,nucleoplasm,cytoplasm,microtubule,spindle microtubule,protein complex","damaged DNA binding,DNA-directed DNA polymerase activity,DNA-(apurinic or apyrimidinic site) lyase activity,protein binding,microtubule binding,lyase activity,enzyme binding,metal ion binding","DNA-dependent DNA replication,DNA repair,base-excision repair,base-excision repair, base-free sugar-phosphate removal,base-excision repair, gap-filling,base-excision repair, DNA ligation,pyrimidine dimer repair,inflammatory response,cellular response to DNA damage stimulus,salivary gland morphogenesis,aging,intrinsic apoptotic signaling pathway in response to DNA damage,response to gamma radiation,somatic hypermutation of immunoglobulin genes,protein deubiquitination,response to ethanol,lymph node development,spleen development,homeostasis of number of cells,neuron apoptotic process,response to hyperoxia,immunoglobulin heavy chain V-D-J recombination,DNA biosynthetic process,nucleotide-excision repair, DNA gap filling"
MSan2 / LMF1,Q8IYB5,Q8IYB5,-1.361607628,1.361607628,3.01E-11,5.96E-12,108,Q8IYB5,SMAP1,Stromal membrane-associated protein 1,SMAP1_HUMAN,7,-61.08515887,0.389148411,MSan2,LMF1,"cytoplasm,plasma membrane","GTPase activator activity,clathrin binding,metal ion binding","positive regulation of GTPase activity,positive regulation of erythrocyte differentiation,regulation of clathrin-dependent endocytosis"
MSan2 / LMF1,O96000,O96000,-0.586470806,0.586470806,3.04E-11,6.01E-12,216,O96000,NDUFB10,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,NDUBA_HUMAN,14,-33.4029954,0.665970046,MSan2,LMF1,"mitochondrial inner membrane,mitochondrial respiratory chain complex I,extracellular exosome","protein binding,NADH dehydrogenase (ubiquinone) activity","mitochondrial electron transport, NADH to ubiquinone,mitochondrial respiratory chain complex I assembly"
MSan2 / LMF1,O00233,O00233,0.922778221,0.922778221,3.16E-11,6.26E-12,162,O00233,PSMD9,26S proteasome non-ATPase regulatory subunit 9,PSMD9_HUMAN,11,89.57624811,1.895762481,MSan2,LMF1,"nucleus,nucleoplasm,cytoplasm,cytosol,proteasome regulatory particle,proteasome regulatory particle, base subcomplex","transcription coactivator activity,protein binding,bHLH transcription factor binding","MAPK cascade,protein polyubiquitination,stimulatory C-type lectin receptor signaling pathway,antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent,ubiquitin-dependent protein catabolic process,regulation of cellular amino acid metabolic process,negative regulation of G2/M transition of mitotic cell cycle,protein deubiquitination,anaphase-promoting complex-dependent catabolic process,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,positive regulation of insulin secretion,tumor necrosis factor-mediated signaling pathway,NIK/NF-kappaB signaling,Fc-epsilon receptor signaling pathway,proteasome-mediated ubiquitin-dependent protein catabolic process,regulation of mRNA stability,positive regulation of transcription, DNA-templated,negative regulation of insulin secretion,T cell receptor signaling pathway,negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle,positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition,transmembrane transport,Wnt signaling pathway, planar cell polarity pathway,regulation of transcription from RNA polymerase II promoter in response to hypoxia,proteasome regulatory particle assembly,negative regulation of canonical Wnt signaling pathway,positive regulation of canonical Wnt signaling pathway"
MSan2 / LMF1,Q8N668,Q8N668,1.377277521,1.377277521,3.17E-11,6.27E-12,72,Q8N668,COMMD1,COMM domain-containing protein 1,COMD1_HUMAN,8,159.7776874,2.597776874,MSan2,LMF1,"nucleus,nucleoplasm,cytoplasm,early endosome,cytosol,endosome membrane,Cul2-RING ubiquitin ligase complex,recycling endosome,extracellular exosome","copper ion binding,protein binding,phosphatidylinositol-4,5-bisphosphate binding,phosphatidylinositol-3,4,5-trisphosphate binding,identical protein binding,protein homodimerization activity,phosphatidylinositol-3,4-bisphosphate binding,phosphatidic acid binding,phosphatidylinositol-3,5-bisphosphate binding","transcription, DNA-templated,Golgi to plasma membrane transport,protein transport,positive regulation of protein ubiquitination,negative regulation of NF-kappaB transcription factor activity,regulation of proteasomal ubiquitin-dependent protein catabolic process,plasma membrane to endosome transport,copper ion homeostasis,negative regulation of sodium ion transmembrane transport,negative regulation of protein localization to cell surface"
MSan2 / LMF1,O43914,O43914,4.603171931,4.603171931,3.20E-11,6.33E-12,36,O43914,TYROBP,TYRO protein tyrosine kinase-binding protein,TYOBP_HUMAN,2,2330.484335,24.30484335,MSan2,LMF1,"plasma membrane,integral component of plasma membrane,cell surface,secretory granule membrane","receptor signaling protein activity,receptor binding,protein binding,identical protein binding","macrophage activation involved in immune response,cellular defense response,signal transduction,integrin-mediated signaling pathway,intracellular signal transduction,neutrophil degranulation,innate immune response,regulation of immune response,regulation of osteoclast development"
MSan2 / LMF1,Q9ULC5,Q9ULC5,1.878043784,1.878043784,3.21E-11,6.35E-12,144,Q9ULC5,ACSL5,Long-chain-fatty-acid--CoA ligase 5,ACSL5_HUMAN,20,267.5763087,3.675763087,MSan2,LMF1,"nucleus,nucleolus,mitochondrion,mitochondrial outer membrane,mitochondrial inner membrane,endoplasmic reticulum membrane,membrane,integral component of membrane","long-chain fatty acid-CoA ligase activity,ATP binding,decanoate--CoA ligase activity","long-chain fatty acid metabolic process,long-chain fatty-acyl-CoA biosynthetic process"
MSan2 / LMF1,Q9H3P7,Q9H3P7,0.535442288,0.535442288,3.32E-11,6.55E-12,216,Q9H3P7,ACBD3,Golgi resident protein GCP60,GCP60_HUMAN,23,44.93864256,1.449386426,MSan2,LMF1,"Golgi membrane,mitochondrion,Golgi apparatus,membrane,integral component of membrane","fatty-acyl-CoA binding,protein binding,protein kinase A regulatory subunit binding","steroid biosynthetic process,transport"
MSan2 / LMF1,Q9NSC5,Q9NSC5,-0.585575626,0.585575626,3.34E-11,6.60E-12,180,Q9NSC5,HOMER3,Homer protein homolog 3,HOME3_HUMAN,9,-33.3616597,0.666383403,MSan2,LMF1,"cellular_component,cytosol,postsynaptic density,cell junction,basal part of cell,postsynaptic membrane","protein binding,protein C-terminus binding,protein domain specific binding","protein targeting,G-protein coupled glutamate receptor signaling pathway"
MSan2 / LMF1,O75494,O75494,-0.984831695,0.984831695,3.37E-11,6.65E-12,234,O75494,SRSF10,Serine/arginine-rich splicing factor 10,SRS10_HUMAN,10,-49.47153337,0.505284666,MSan2,LMF1,"nucleus,nucleoplasm,cytoplasm,cytosol,nuclear speck","nucleotide binding,RNA binding,protein binding,RS domain binding,unfolded protein binding","spliceosomal tri-snRNP complex assembly,RNA splicing, via transesterification reactions,mRNA splicing, via spliceosome,regulation of transcription, DNA-templated,mRNA splice site selection,mRNA export from nucleus,cytosolic transport,regulation of mRNA splicing, via spliceosome,negative regulation of mRNA splicing, via spliceosome"
MSan2 / LMF1,Q15287,Q15287,-1.427535856,1.427535856,3.45E-11,6.81E-12,144,Q15287,RNPS1,RNA-binding protein with serine-rich domain 1,RNPS1_HUMAN,6,-62.82346687,0.371765331,MSan2,LMF1,"nucleus,nucleoplasm,cytoplasm,cytosol,nuclear speck,ASAP complex,exon-exon junction complex","nucleotide binding,RNA binding,mRNA 3'-UTR binding,protein binding","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay,regulation of alternative mRNA splicing, via spliceosome,mRNA splicing, via spliceosome,transcription, DNA-templated,termination of RNA polymerase II transcription,RNA export from nucleus,mRNA export from nucleus,RNA splicing,mRNA 3'-end processing,positive regulation of apoptotic process,negative regulation of mRNA splicing, via spliceosome"
MSan2 / LMF1,Q13084,Q13084,0.846469264,0.846469264,3.55E-11,7.00E-12,180,Q13084,MRPL28,"39S ribosomal protein L28, mitochondrial",RM28_HUMAN,14,79.80950225,1.798095022,MSan2,LMF1,"mitochondrion,mitochondrial inner membrane,mitochondrial ribosome,mitochondrial large ribosomal subunit,cytosol","RNA binding,structural constituent of ribosome,protein binding","translation,mitochondrial translational elongation,mitochondrial translational termination"
MSan2 / LMF1,P61020,P61020,-0.92270716,0.92270716,3.56E-11,7.02E-12,144,P61020,RAB5B,Ras-related protein Rab-5B,RAB5B_HUMAN,5,-47.2481776,0.527518224,MSan2,LMF1,"intracellular,endosome,early endosome,plasma membrane,membrane,endocytic vesicle,secretory granule membrane,early endosome membrane,melanosome,intracellular membrane-bounded organelle,extracellular exosome","GTPase activity,protein binding,GTP binding,GDP binding,GTP-dependent protein binding","endosome organization,small GTPase mediated signal transduction,protein transport,antigen processing and presentation,regulation of endocytosis,neutrophil degranulation,plasma membrane to endosome transport,membrane organization"
MSan2 / LMF1,Q01130,Q01130,-0.611554151,0.611554151,3.56E-11,7.03E-12,162,Q01130,SRSF2,Serine/arginine-rich splicing factor 2,SRSF2_HUMAN,7,-34.55087323,0.654491268,MSan2,LMF1,"nucleus,nucleoplasm,cytosol,nuclear speck,extracellular exosome,PML body","nucleotide binding,transcription corepressor activity,RNA binding,protein binding","mRNA splicing, via spliceosome,termination of RNA polymerase II transcription,mRNA processing,RNA export from nucleus,mRNA export from nucleus,RNA splicing,mRNA 3'-end processing,negative regulation of nucleic acid-templated transcription"
MSan2 / LMF1,Q4G148,Q4G148,1.376255363,1.376255363,3.78E-11,7.45E-12,72,Q4G148,GXYLT1,Glucoside xylosyltransferase 1,GXLT1_HUMAN,6,159.5936985,2.595936985,MSan2,LMF1,integral component of membrane,UDP-xylosyltransferase activity,O-glycan processing
MSan2 / LMF1,Q16774,Q16774,-0.922574234,0.922574234,3.79E-11,7.47E-12,198,Q16774,GUK1,Guanylate kinase,KGUA_HUMAN,15,-47.24331698,0.52756683,MSan2,LMF1,cytosol,"guanylate kinase activity,ATP binding","purine nucleotide metabolic process,dGDP biosynthetic process,nucleobase-containing small molecule interconversion,GDP-mannose metabolic process,glycoprotein transport,ATP metabolic process,GMP metabolic process,dGMP metabolic process,dATP metabolic process,GDP biosynthetic process,nucleotide phosphorylation"
MSan2 / LMF1,Q8IYQ7,Q8IYQ7,-0.686373681,0.686373681,3.85E-11,7.59E-12,180,Q8IYQ7,THNSL1,Threonine synthase-like 1,THNS1_HUMAN,18,-37.85861424,0.621413858,MSan2,LMF1,cellular_component,molecular_function,biological_process
MSan2 / LMF1,O60613,O60613,0.811964756,0.811964756,4.25E-11,8.36E-12,54,O60613,SELENOF,Selenoprotein F,SEP15_HUMAN,7,75.56007066,1.755600707,MSan2,LMF1,"endoplasmic reticulum lumen,extracellular exosome",selenium binding,'de novo' posttranslational protein folding
MSan2 / LMF1,P78537,P78537,1.744861562,1.744861562,4.25E-11,8.37E-12,72,P78537,BLOC1S1,Biogenesis of lysosome-related organelles complex 1 subunit 1,BL1S1_HUMAN,4,235.1626908,3.351626908,MSan2,LMF1,"extracellular space,mitochondrial intermembrane space,mitochondrial matrix,lysosomal membrane,cytosol,BLOC-1 complex,extracellular exosome,BORC complex,axon cytoplasm",protein binding,"anterograde axonal transport,aerobic respiration,endosomal transport,peptidyl-lysine acetylation,neuron projection development,lysosome localization,melanosome organization,anterograde synaptic vesicle transport,platelet dense granule organization"
MSan2 / LMF1,O14907,O14907,1.036247366,1.036247366,4.41E-11,8.68E-12,54,O14907,TAX1BP3,Tax1-binding protein 3,TX1B3_HUMAN,4,105.0886092,2.050886092,MSan2,LMF1,"fibrillar center,cytoplasm,cytosol,plasma membrane,actin cytoskeleton,intracellular membrane-bounded organelle,extracellular exosome","protein binding,beta-catenin binding,protein C-terminus binding","Rho protein signal transduction,negative regulation of cell proliferation,Wnt signaling pathway,negative regulation of Wnt signaling pathway,activation of GTPase activity,negative regulation of protein localization to cell surface"
MSan2 / LMF1,P10398,P10398,0.195508156,0.195508156,4.48E-11,8.81E-12,144,P10398,ARAF,Serine/threonine-protein kinase A-Raf,ARAF_HUMAN,28,14.51274339,1.145127434,MSan2,LMF1,"cellular_component,mitochondrion,cytosol","protein kinase activity,protein serine/threonine kinase activity,MAP kinase kinase kinase activity,protein binding,ATP binding,mitogen-activated protein kinase kinase binding,metal ion binding","MAPK cascade,activation of MAPKK activity,cellular protein modification process,multicellular organism development,negative regulation of signal transduction,cell differentiation,regulation of TOR signaling,regulation of proteasomal ubiquitin-dependent protein catabolic process,positive regulation of peptidyl-serine phosphorylation,negative regulation of apoptotic process,positive regulation of ERK1 and ERK2 cascade"
MSan2 / LMF1,Q08722,Q08722,-0.357960102,0.357960102,4.63E-11,9.11E-12,54,Q08722,CD47,Leukocyte surface antigen CD47,CD47_HUMAN,3,-21.97329417,0.780267058,MSan2,LMF1,"plasma membrane,integral component of plasma membrane,specific granule membrane,extracellular exosome,tertiary granule membrane","protein binding,thrombospondin receptor activity","cell adhesion,integrin-mediated signaling pathway,opsonization,positive regulation of cell proliferation,response to bacterium,positive regulation of cell-cell adhesion,extracellular matrix organization,neutrophil degranulation,positive regulation of inflammatory response,positive regulation of phagocytosis,positive regulation of T cell activation,leukocyte migration"
MSan2 / LMF1,Q8WUK0,Q8WUK0,3.169528984,3.169528984,4.67E-11,9.18E-12,36,Q8WUK0,PTPMT1,Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1,PTPM1_HUMAN,2,799.7529856,8.997529856,MSan2,LMF1,"nucleus,mitochondrion,mitochondrial inner membrane","phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity,protein tyrosine phosphatase activity,protein binding,protein tyrosine/serine/threonine phosphatase activity,phosphatidylglycerophosphatase activity","cardiolipin biosynthetic process,peptidyl-tyrosine dephosphorylation"
MSan2 / LMF1,Q96CP6,Q96CP6,-0.9544554,0.9544554,4.73E-11,9.30E-12,108,Q96CP6,GRAMD1A,Protein Aster-A,ASTRA_HUMAN,11,-48.39636495,0.51603635,MSan2,LMF1,integral component of membrane,protein binding,
MSan2 / LMF1,P48634,P48634,-0.068624676,0.068624676,4.76E-11,9.35E-12,468,P48634,PRRC2A,Protein PRRC2A,PRC2A_HUMAN,53,-4.645341737,0.953546583,MSan2,LMF1,"nucleus,cytoplasm,membrane,extracellular exosome","RNA binding,protein binding",cell differentiation
MSan2 / LMF1,Q86YV9,Q86YV9,1.189005953,1.189005953,4.91E-11,9.64E-12,72,Q86YV9,HPS6,Hermansky-Pudlak syndrome 6 protein,HPS6_HUMAN,13,127.9955954,2.279955954,MSan2,LMF1,"lysosomal membrane,endoplasmic reticulum,membrane,BLOC-2 complex,early endosome membrane","protein binding,Rab GTPase binding,GTP-dependent protein binding","organelle organization,blood coagulation,melanocyte differentiation,lysosome localization,protein localization to membrane"
MSan2 / LMF1,Q8TCT8,Q8TCT8,1.769954911,1.769954911,5.27E-11,1.03E-11,54,Q8TCT8,SPPL2A,Signal peptide peptidase-like 2A,SPP2A_HUMAN,2,241.0432978,3.410432978,MSan2,LMF1,"lysosomal membrane,late endosome,plasma membrane,membrane,Golgi-associated vesicle membrane,late endosome membrane,intracellular membrane-bounded organelle,extracellular exosome,integral component of cytoplasmic side of endoplasmic reticulum membrane,integral component of lumenal side of endoplasmic reticulum membrane","protein binding,aspartic endopeptidase activity, intramembrane cleaving,protein homodimerization activity","membrane protein ectodomain proteolysis,regulation of tumor necrosis factor-mediated signaling pathway,membrane protein intracellular domain proteolysis,membrane protein proteolysis,regulation of immune response"
MSan2 / LMF1,Q9Y4W6,Q9Y4W6,0.246635726,0.246635726,5.44E-11,1.07E-11,486,Q9Y4W6,AFG3L2,AFG3-like protein 2,AFG32_HUMAN,40,18.64371895,1.18643719,MSan2,LMF1,"mitochondrion,m-AAA complex","metalloendopeptidase activity,protein binding,ATP binding,metallopeptidase activity,zinc ion binding,unfolded protein binding","proteolysis,axonogenesis,neuromuscular junction development,mitochondrial fusion,nerve development,mitochondrial protein processing,calcium ion transmembrane import into mitochondrion,regulation of multicellular organism growth,cristae formation,myelination,muscle fiber development,mitochondrial calcium ion homeostasis,righting reflex"
MSan2 / LMF1,P48380,P48380,0.459332178,0.459332178,5.54E-11,1.09E-11,90,P48380,RFX3,Transcription factor RFX3,RFX3_HUMAN,6,37.49052288,1.374905229,MSan2,LMF1,"nuclear chromatin,nucleus,transcription factor complex","RNA polymerase II core promoter proximal region sequence-specific DNA binding,DNA binding,transcription factor activity, sequence-specific DNA binding,transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding,protein binding,transcription regulatory region DNA binding","type B pancreatic cell differentiation,transcription, DNA-templated,regulation of transcription, DNA-templated,endocrine pancreas development,negative regulation of transcription, DNA-templated,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter,cell maturation,regulation of insulin secretion,cilium morphogenesis,cilium-dependent cell motility,epithelial cilium movement involved in determination of left/right asymmetry,type B pancreatic cell maturation,positive regulation of type B pancreatic cell development"
MSan2 / LMF1,Q6VY07,Q6VY07,-0.484761738,0.484761738,5.59E-11,1.10E-11,324,Q6VY07,PACS1,Phosphofurin acidic cluster sorting protein 1,PACS1_HUMAN,22,-28.53849205,0.714615079,MSan2,LMF1,"cytosol,COPI-coated vesicle","protein binding,ion channel binding","protein targeting to Golgi,viral process,regulation of defense response to virus by virus,protein targeting to plasma membrane"
MSan2 / LMF1,Q8TB61,Q8TB61,0.862235991,0.862235991,5.65E-11,1.11E-11,90,Q8TB61,SLC35B2,Adenosine 3'-phospho 5'-phosphosulfate transporter 1,S35B2_HUMAN,7,81.78535663,1.817853566,MSan2,LMF1,"Golgi membrane,Golgi apparatus,membrane,integral component of membrane,integral component of Golgi membrane,integral component of endoplasmic reticulum membrane","signal transducer activity,3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity","signal transduction,positive regulation of I-kappaB kinase/NF-kappaB signaling,3'-phosphoadenosine 5'-phosphosulfate transport,3'-phosphoadenosine 5'-phosphosulfate biosynthetic process,3'-phospho-5'-adenylyl sulfate transmembrane transport"
MSan2 / LMF1,P18669,P18669,0.392295035,0.392295035,5.84E-11,1.14E-11,792,P18669,PGAM1,Phosphoglycerate mutase 1,PGAM1_HUMAN,37,31.24796327,1.312479633,MSan2,LMF1,"extracellular region,nucleus,cytoplasm,cytosol,membrane,secretory granule lumen,myelin sheath,extracellular exosome,ficolin-1-rich granule lumen","bisphosphoglycerate mutase activity,phosphoglycerate mutase activity,protein binding,hydrolase activity,protein kinase binding,2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity","gluconeogenesis,glycolytic process,regulation of glycolytic process,neutrophil degranulation,regulation of pentose-phosphate shunt,respiratory burst,canonical glycolysis"
